QGC WPL 110
0	1	0	16	0	0	0	0	55.6472042	37.5162538	0.240000	1
1	0	3	22	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.500000	1
2	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64715020	37.51638090	1.500000	1
3	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64717170	37.51640970	1.500000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64721220	37.51631430	1.500000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64723740	37.51630800	1.500000	1
6	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64724550	37.51628900	1.500000	1
7	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64726700	37.51631770	1.500000	1
8	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64722920	37.51640670	1.500000	1
9	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64725790	37.51644500	1.500000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64725250	37.51645770	1.500000	1
11	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64726510	37.51645460	1.500000	1
13	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64726330	37.51643230	1.500000	1
15	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
16	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64729200	37.51647060	1.500000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64732980	37.51638160	1.500000	1
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64731550	37.51636250	1.500000	1
19	0	3	21	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
20	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64725250	37.51645770	0.000000	1
21	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64726510	37.51645460	0.000000	1
22	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64726330	37.51643230	0.000000	1
23	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64726500	37.51653420	0.000000	1
24	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64720940	37.51640030	0.000000	1
25	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64724990	37.51638450	0.000000	1
26	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64729400	37.51633370	0.000000	1
27	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64725810	37.51628580	0.000000	1
